-59,-68,-73,-54,-85,-70,-72,-66,-84,-95,100,100,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-81
-58,-51,-73,-64,-82,100,-77,-65,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-62,-51,-75,-54,-84,-71,-72,-66,-85,100,100,-89,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-61,-51,-76,-54,-83,-72,-72,-66,-85,100,100,100,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-84
-58,-58,-74,100,-83,-72,-80,100,-85,100,100,100,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-82
100,-59,-73,-62,-85,-71,-68,-66,-87,100,100,100,-91,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-83
-62,-59,-75,100,-84,100,-69,-67,-85,100,100,-89,-84,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-84
-61,-58,-73,-54,-84,-71,-78,-65,-85,-94,100,100,-91,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-60,-53,-74,-63,-80,-69,-73,100,-84,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-88
-59,-57,100,-56,-81,-71,-69,-70,-83,-92,100,-91,-91,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-82
-59,-60,-69,100,-83,100,-73,-69,-84,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-58,-58,-66,-55,-83,100,-68,-71,-83,-92,100,100,-92,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-81
-59,-58,-70,-55,100,-70,-66,-71,-83,-92,100,100,-94,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-80
-59,-58,-70,-54,100,-74,-68,-71,-84,100,100,-92,-91,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-82
-58,-58,-70,-56,-82,100,-67,-70,-84,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-77
-58,-57,-66,-57,-81,-71,-67,-69,-83,100,-93,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-60,-58,-71,-55,-83,-70,-67,-68,-84,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-77
-64,-64,-72,-56,-84,100,100,-72,-83,100,100,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-82
-57,-58,-71,-57,-80,-72,-77,-70,-86,-92,-93,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-80
-63,-65,-70,-57,-83,100,-72,-67,-77,100,100,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-78
-63,-70,-78,-58,-79,-67,-86,-69,-86,-92,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-62,-61,-72,-56,-84,-63,100,-67,-78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-63,-62,-70,-57,-81,-63,-73,-66,-80,100,100,-84,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-80
-61,-65,-77,-56,-84,-63,-69,100,-80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-61,-65,-71,-56,100,-62,-72,-67,-80,100,100,-85,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-63,-63,-72,-56,-87,100,-85,-68,-80,-91,100,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-61,-65,-72,-56,-84,100,-70,-67,-78,100,100,100,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-63,-72,-71,-55,-81,-65,-71,-70,-80,100,100,100,-94,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-76
-61,-60,-72,-55,-82,-65,-70,-67,-81,100,100,100,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-81
-60,-57,-62,-69,-77,100,-76,-67,-79,100,100,100,-89,100,100,-91,100,100,100,100,100,100,100,100,100,100,100,-73
-60,-62,-63,-57,-79,100,-75,-68,-83,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-74
-62,-59,100,-59,-74,100,-83,-68,-80,-88,100,100,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-77
-61,-62,-64,100,-80,-60,-83,100,-82,100,100,100,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-73
-61,-57,-63,-69,-78,-61,-75,-67,-79,100,100,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-72
-66,-62,-62,-56,100,-61,-75,-73,-83,-92,100,-87,-92,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-77
-60,-57,-62,100,-79,-61,-75,100,-80,100,100,100,100,100,100,-91,100,100,100,100,100,100,100,100,100,100,100,-73
-62,-62,-67,-58,-74,-59,-78,-70,-78,-91,100,-86,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-73
-63,-59,-64,-57,-78,-59,-79,-71,-80,-92,100,100,-84,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-63,-59,-76,-56,-79,100,-80,-67,-87,100,100,100,-91,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-79
-64,-65,-72,-65,-79,-59,-77,100,-72,100,100,100,100,-92,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-62,-64,-72,-65,-79,100,-75,-73,-70,100,100,-83,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-73
-65,-73,-71,-56,-80,-59,-77,-76,-77,100,100,100,-89,-89,100,-90,100,100,100,100,100,100,100,100,100,100,100,-74
-65,-72,-73,100,-81,-59,-76,-73,-82,100,100,100,100,100,100,-90,100,100,100,100,100,100,100,100,100,100,100,-73
-64,-63,-73,-63,-81,-58,-75,-75,-71,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-76
-64,-58,-81,-56,-81,-60,-75,-72,-74,-86,100,-82,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-65,-66,-72,-64,-81,-60,-75,-75,-71,-92,100,100,-89,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-64,-59,-73,-57,-82,-60,-76,-73,-69,-87,-88,100,-89,100,100,-91,100,100,100,100,100,100,100,100,100,100,100,100
-65,-59,-73,100,-81,-59,-77,-79,-70,-86,-91,-83,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-70
-65,-73,-73,-69,-80,100,-74,-72,-69,-86,100,100,-88,100,100,100,100,-89,100,100,100,100,100,100,100,100,100,100
-62,-58,-69,-60,-73,100,-75,100,-72,-90,100,100,-80,100,100,-91,100,100,100,100,100,100,100,100,100,100,100,-70
-62,-66,-66,-61,-73,100,-73,-72,-72,100,100,100,-79,-91,100,-91,100,-89,100,100,100,100,100,100,100,100,100,-69
-63,100,-67,-57,-73,100,-79,-71,-77,-88,100,-75,-83,100,-92,100,100,100,100,100,100,100,100,100,100,100,100,-71
-62,-65,-65,-60,100,100,-75,-72,-70,-88,100,100,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-62,-58,-69,-58,100,-67,-73,-73,-82,-88,100,100,-79,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-63,-58,-68,-62,-73,-68,-73,-72,-83,100,100,-73,-81,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-70
-62,-58,-66,-59,-73,-68,-75,-72,-68,-89,100,100,-79,100,-93,100,100,-88,100,100,100,100,100,100,100,100,100,-69
-63,-65,-67,-61,100,-67,-74,-72,-70,100,100,-76,-80,100,-92,-90,100,100,100,100,100,100,100,100,100,100,100,-71
-66,-61,-68,-62,-72,-68,-80,-72,-70,-92,100,100,-79,-91,100,-90,100,100,100,100,100,100,100,100,100,100,100,-69
-63,-58,-67,-59,-72,-69,-76,100,-79,-90,100,-74,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-72
-60,-74,-63,-59,-88,-67,-78,-65,-73,100,100,100,-81,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-79
-59,-72,-69,-62,-90,100,100,-59,-75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-80
-60,-63,-74,-60,-89,-71,-76,-62,-70,100,100,-76,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,-68,100,-59,-91,100,-79,-66,-74,100,100,-72,-80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-62,-69,-61,100,-86,100,-80,-68,-70,100,100,-77,-81,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-80
-61,-67,-68,-61,-90,-68,-80,-65,-74,100,100,100,-79,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-83
-64,-65,-64,-56,-88,-72,-77,-61,-71,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-66,-65,-67,-56,-88,-74,-78,-65,-72,100,100,100,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-61,-72,-74,-62,100,-69,-80,-64,-73,100,100,100,-83,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-63,-68,-74,-60,-90,-69,-84,-64,-76,100,100,100,-83,100,100,-89,100,100,100,100,100,100,100,100,100,100,100,100
-61,-65,-68,-57,-84,100,-87,-63,-71,100,100,100,-85,100,100,-89,100,100,100,100,100,100,100,100,100,100,100,-77
-63,-66,-69,-56,-83,-63,-86,-64,-69,100,100,100,-82,100,100,-87,100,100,100,100,100,100,100,100,100,100,100,-76
-61,-63,-64,-60,-81,100,-87,-58,-73,-94,100,-70,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-77
-62,-63,100,-60,-84,-66,-87,-58,-72,-94,100,100,100,100,100,-86,100,100,100,100,100,100,100,100,100,100,100,100
-62,-67,-81,-59,-84,-64,-87,-66,-72,-94,100,-70,100,100,100,-86,100,100,100,100,100,100,100,100,100,100,100,-73
-63,-68,-77,100,-81,-69,100,-60,-74,100,100,100,-83,100,100,-85,100,100,100,100,100,100,100,100,100,100,100,-77
-63,-67,-67,-56,-83,-63,-80,-56,-72,100,100,100,-83,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-77
-63,-68,-66,-58,-80,-67,-89,-57,-86,100,100,-69,100,100,100,-87,100,100,100,100,100,100,100,100,100,100,100,-73
-64,-65,-67,100,-83,100,100,-65,-71,100,100,-72,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-60,-67,-78,-62,-82,100,100,-57,-91,100,100,-71,-84,100,100,-87,100,100,100,100,100,100,100,100,100,100,100,-77
-62,-73,-66,-62,-84,100,-79,-66,-76,100,100,-77,-86,-90,100,-84,100,100,100,100,100,100,100,100,100,100,100,-73
-63,-73,100,-62,100,-62,100,-68,-76,100,100,100,100,-91,-88,-84,100,-88,100,100,100,100,100,100,100,100,100,100
-61,-64,-66,-63,-83,-61,-85,-65,-76,100,100,-74,-80,-91,100,-82,100,-88,100,100,100,100,100,100,100,100,100,-75
-62,-76,-63,-63,-83,-60,-86,-66,-78,100,100,-71,100,100,-91,100,100,-90,100,100,100,100,100,100,100,100,100,100
-65,-73,-68,-62,-84,-62,-79,100,-74,100,100,100,-81,-90,-89,100,100,-89,100,100,100,100,100,100,100,100,100,-71
-63,-64,-68,-64,-85,-63,-85,-66,-78,100,100,100,-85,-90,-92,100,100,-89,100,100,100,100,100,100,100,100,100,-75
-64,-72,-66,100,100,-60,-79,-69,-72,100,100,100,100,100,-91,-82,100,-90,100,100,100,100,100,100,100,100,100,-73
-62,-72,-62,-63,-82,100,100,-65,-71,100,100,-70,100,-92,100,-88,100,-88,100,100,100,100,100,100,100,100,100,-75
-61,-62,-64,-63,-86,-61,-80,-65,-76,100,100,-75,-79,-92,-92,-88,100,-88,100,100,100,100,100,100,100,100,100,-73
-64,-65,-68,-61,-84,100,-74,-64,-74,100,100,-76,-85,100,-91,-80,100,-88,100,100,100,100,100,100,100,100,100,-72
-65,-67,-58,-63,-84,-70,-77,-65,-68,100,100,100,-79,100,-92,100,100,100,100,100,100,100,100,100,100,100,100,-68
-68,-72,-61,-59,-84,-66,-77,-65,-66,100,100,100,100,100,-90,-88,100,100,100,100,100,100,100,100,100,100,100,-62
-66,-72,-58,-60,-85,100,-78,-63,-67,100,100,-66,-79,100,-91,-85,100,-91,100,100,100,100,100,100,100,100,100,-63
-66,-66,-63,-64,-83,100,-78,-64,-70,100,100,100,-81,100,-89,-86,100,100,100,100,100,100,100,100,100,100,100,-62
-66,-71,-64,-57,100,100,-77,-62,-67,100,100,-73,-77,100,-91,-87,100,-91,100,100,100,100,100,100,100,100,100,-62
-66,-65,-63,-64,-86,-69,-77,-64,-69,100,100,100,-77,100,-92,-86,100,100,100,100,100,100,100,100,100,100,100,-73
-68,-67,-56,-57,-84,-69,-78,-62,-66,100,100,-66,-77,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-73
-69,-65,-62,-64,100,100,-77,-64,-70,100,100,-73,-76,100,100,-88,100,100,100,100,100,100,100,100,100,100,100,-73
-67,-66,-61,-65,-84,-72,-78,-64,-69,100,100,-71,-77,100,-93,-87,100,-89,100,100,100,100,100,100,100,100,100,-74
-68,-72,-56,-58,-84,-71,-78,-63,-66,100,100,-72,-76,100,-93,-85,100,-89,100,100,100,100,100,100,100,100,100,-61
-68,-72,-63,-68,-81,-66,-88,-70,-72,100,100,-73,-75,-88,-89,-87,100,-90,100,100,100,100,100,100,100,100,100,-70
-68,-67,-64,-67,-79,-72,-85,-70,-68,100,100,-74,-79,100,-91,-86,-93,100,100,100,100,100,100,100,100,100,100,100
-68,-74,-62,-67,-80,100,-83,-69,-75,100,100,-73,-78,-89,-90,100,100,-88,100,100,100,100,100,100,100,100,100,100
-68,-76,-64,-68,-81,-71,-84,-69,-75,100,100,100,-78,-90,100,100,100,-88,100,100,100,100,100,100,100,100,100,-69
-67,-83,-64,-70,-80,-70,-82,-69,-75,100,100,100,-79,-90,-90,-85,100,100,100,100,100,100,100,100,100,100,100,-72
-68,-75,-64,-67,-82,-73,-83,-69,-68,100,100,100,-79,-91,100,-89,100,-89,100,100,100,100,100,100,100,100,100,-72
-67,-75,-63,-67,-81,-72,-85,-67,-75,100,100,100,-80,-89,-90,-87,100,-89,100,100,100,100,100,100,100,100,100,-71
-67,-67,-64,-65,-80,-72,100,-74,-67,100,100,100,-78,-89,100,100,100,-88,100,100,100,100,100,100,100,100,100,-69
-68,-66,-63,-64,-80,100,100,-74,-68,100,100,100,-80,-88,-91,100,100,-88,100,100,100,100,100,100,100,100,100,-72
-67,-66,-64,-66,100,-71,100,-69,-68,100,100,100,-80,-90,100,-84,100,-90,100,100,100,100,100,100,100,100,100,100
-72,-69,-59,-66,-86,-67,100,100,-75,100,100,100,-78,100,-93,100,100,-83,100,100,-90,100,100,100,100,100,100,-73
-74,-68,-59,-65,-87,-65,-84,-76,-75,100,100,-66,100,-96,100,100,100,-84,100,100,-92,100,100,100,100,100,100,100
-70,-71,-60,-68,-86,-67,-82,-77,-68,100,100,100,-82,-87,100,100,100,-83,100,100,-88,100,100,100,100,100,100,-73
-71,-70,-69,-68,-84,-65,100,-75,-72,100,100,-66,-79,-90,100,100,100,-84,100,100,100,100,100,100,100,100,100,100
-72,-69,-67,-64,-88,-67,-80,-78,-74,100,100,100,-77,100,100,100,100,-83,100,100,100,100,100,100,100,100,100,-69
-70,-68,-61,-67,-87,-63,-81,-76,-66,100,100,-78,-84,-89,-91,100,100,-84,100,100,100,100,100,100,100,100,100,100
-74,-67,-59,-69,-88,-65,-80,-76,-68,100,100,-65,-80,100,-90,-91,100,-83,100,100,100,100,100,100,100,100,100,-74
-71,-72,-70,-70,-87,-65,-81,-77,-67,100,100,-77,-86,-89,-91,-89,100,-84,100,100,-91,100,100,100,100,100,100,-78
-73,-67,-67,100,-87,-66,100,-76,-75,100,100,100,100,-92,100,-87,100,-85,100,100,100,100,100,100,100,100,100,100
-68,-68,100,-66,-86,100,-83,-76,-73,100,100,-78,-83,-90,100,100,100,-82,100,100,-89,100,100,100,100,100,100,100
-69,-67,-64,-62,-84,-62,-83,100,-74,100,100,-79,-77,100,-91,-88,100,100,100,100,100,100,100,100,100,100,100,100
-71,-68,-63,-63,-82,-62,-81,-78,-73,100,100,100,-78,100,-90,-82,100,-88,100,100,100,100,100,100,100,100,100,100
-68,-69,-64,-62,-84,100,-80,-75,-76,100,100,100,-76,100,-91,100,100,100,100,100,100,100,100,100,100,100,100,100
-69,-77,-66,-60,100,-63,-81,-75,-71,100,100,100,-75,100,100,100,100,-90,100,100,100,100,100,100,100,100,100,100
-70,-68,100,100,-83,-61,-82,-75,-63,100,100,100,-75,100,-90,100,100,-89,100,100,100,100,100,100,100,100,100,100
-69,-69,-64,100,-82,-62,-79,-76,-63,100,100,100,-75,100,-90,100,100,-90,100,100,100,100,100,100,100,100,100,-76
-69,-69,-63,-68,-85,100,-80,-79,-61,100,100,-76,-79,100,-89,100,100,-89,100,100,100,100,100,100,100,100,100,100
100,-80,-63,100,-84,-62,-81,-77,-69,100,100,100,-75,100,-90,100,100,-89,100,100,100,100,100,100,100,100,100,-77
-70,-75,-64,-62,-82,100,-82,-76,-77,100,100,-74,-75,100,-91,100,100,-88,100,100,100,100,100,100,100,100,100,-72
-70,-68,-63,-61,-81,100,-79,-76,-64,100,100,100,-74,100,100,100,100,-89,100,100,100,100,100,100,100,100,100,100
-63,-80,-67,100,-87,100,-83,-70,-61,100,100,100,-70,-89,-85,-79,100,-88,100,100,100,100,100,100,100,100,100,100
100,-62,-68,100,100,-63,-89,-70,-63,100,100,-69,-70,-90,-88,-79,100,-88,100,100,100,100,100,100,100,100,100,-79
-64,-80,-69,-72,-87,-62,100,-73,-61,100,100,100,-68,-90,-88,-87,-94,-87,100,100,100,100,100,100,100,100,100,-82
-64,-65,-70,-68,-84,-68,-82,-71,-63,100,100,100,-68,100,-88,100,100,100,100,100,100,100,100,100,100,100,100,-80
-66,-65,-66,-65,-86,100,100,-71,-62,100,100,-68,-69,100,-82,-80,100,-89,100,100,100,100,100,100,100,100,100,-85
-68,-78,-64,-72,-85,-62,100,-71,-63,100,100,-67,-67,-90,100,-79,100,-89,100,100,100,100,100,100,100,100,100,100
100,-80,-70,100,100,100,100,-72,-61,100,100,-74,-67,100,-83,-85,100,-87,100,100,100,100,100,100,100,100,100,100
-64,-63,-66,-67,-85,-72,-82,-71,-61,100,100,100,-70,-87,-84,-79,100,-88,100,-90,100,100,100,100,100,100,100,-85
-62,-78,100,-71,100,-62,-81,-71,-64,100,100,100,-70,100,-79,100,100,-90,100,100,100,100,100,100,100,100,100,100
100,-66,-67,100,-85,-67,100,-71,-61,100,100,-72,-69,100,100,100,100,-89,100,100,100,100,100,100,100,100,100,-85
-75,-79,-76,100,100,100,-91,-84,-54,100,100,100,-72,-78,-80,-81,100,100,100,-83,100,100,-88,100,100,100,100,100
-76,-79,-74,-66,100,-73,100,100,-53,100,100,-60,-68,100,-85,-80,100,100,100,100,100,-94,100,100,100,100,100,100
-73,-75,-74,-78,100,-73,-92,-85,-59,100,100,100,-73,-80,-85,-86,100,100,100,-83,100,-92,100,100,100,100,100,100
-72,-78,100,-76,100,100,-90,-81,-58,100,100,100,-73,-80,-80,-82,100,-89,100,100,100,100,100,100,100,100,100,-86
-77,-74,-77,-67,100,100,-92,-84,-55,100,100,100,-72,-82,-83,100,100,-88,100,-80,100,100,-89,100,100,100,100,-85
-76,-77,-74,-66,100,-72,-90,-82,-57,100,100,-60,-70,-82,-82,-83,100,100,100,-79,100,100,-88,100,100,100,100,100
-74,-83,-75,100,100,-75,-90,100,-54,100,100,100,-69,-81,-80,100,100,100,100,-85,100,-90,-89,100,100,100,100,100
-74,-74,-74,-67,100,-75,-90,-82,-59,100,100,100,-68,-79,-80,-80,100,100,100,-84,100,100,100,100,100,100,100,100
-73,-78,-74,100,100,-72,-93,-84,-56,100,100,100,-66,-79,100,-79,100,100,100,-84,100,100,100,100,100,100,100,100
